Year,Quarter,Month,Day,Median of FILEDISP_DAYS,PRETRIAL
2023,Qtr 3,July,6,94,Detained
2023,Qtr 3,July,6,71,ROR/Bonded
2023,Qtr 3,July,7,353,Detained
2023,Qtr 3,July,7,132,ROR/Bonded
2023,Qtr 3,July,10,83,Detained
2023,Qtr 3,July,10,612,ROR/Bonded
2023,Qtr 3,July,11,29,Detained
2023,Qtr 3,July,11,600,ROR/Bonded
2023,Qtr 3,July,12,250,Detained
2023,Qtr 3,July,12,800,ROR/Bonded
2023,Qtr 3,July,13,575,Detained
2023,Qtr 3,July,13,623,ROR/Bonded
2023,Qtr 3,July,14,627,Detained
2023,Qtr 3,July,14,492,ROR/Bonded
2023,Qtr 3,July,17,81,Detained
2023,Qtr 3,July,17,401,ROR/Bonded
2023,Qtr 3,July,18,273,Detained
2023,Qtr 3,July,19,262,Detained
2023,Qtr 3,July,19,306,ROR/Bonded
2023,Qtr 3,July,20,336,Detained
2023,Qtr 3,July,20,179,ROR/Bonded
2023,Qtr 3,July,21,311,Detained
2023,Qtr 3,July,21,264,ROR/Bonded
2023,Qtr 3,July,23,277,Detained
2023,Qtr 3,July,24,87,Detained
2023,Qtr 3,July,24,381,ROR/Bonded
2023,Qtr 3,July,25,112,Detained
2023,Qtr 3,July,25,754,ROR/Bonded
2023,Qtr 3,July,26,248,Detained
2023,Qtr 3,July,26,313,ROR/Bonded
2023,Qtr 3,July,27,114,Detained
2023,Qtr 3,July,27,934,ROR/Bonded
2023,Qtr 3,July,28,184,Detained
2023,Qtr 3,July,28,211,ROR/Bonded
2023,Qtr 3,July,31,354,Detained
2023,Qtr 3,August,1,50,Detained
2023,Qtr 3,August,1,315,ROR/Bonded
2023,Qtr 3,August,2,82,Detained
2023,Qtr 3,August,2,431,ROR/Bonded
2023,Qtr 3,August,3,44,Detained
2023,Qtr 3,August,3,769,ROR/Bonded
2023,Qtr 3,August,4,309,Detained
2023,Qtr 3,August,4,689,ROR/Bonded
2023,Qtr 3,August,7,203,Detained
2023,Qtr 3,August,7,207,ROR/Bonded
2023,Qtr 3,August,8,102,Detained
2023,Qtr 3,August,8,508,ROR/Bonded
2023,Qtr 3,August,9,159,Detained
2023,Qtr 3,August,9,272,ROR/Bonded
2023,Qtr 3,August,10,123,Detained
2023,Qtr 3,August,10,191,ROR/Bonded
2023,Qtr 3,August,11,49,Detained
2023,Qtr 3,August,11,670,ROR/Bonded
2023,Qtr 3,August,14,56,Detained
2023,Qtr 3,August,14,235,ROR/Bonded
2023,Qtr 3,August,15,50,Detained
2023,Qtr 3,August,15,436,ROR/Bonded
2023,Qtr 3,August,16,273,Detained
2023,Qtr 3,August,16,650,ROR/Bonded
2023,Qtr 3,August,17,547,Detained
2023,Qtr 3,August,17,323,ROR/Bonded
2023,Qtr 3,August,18,64,Detained
2023,Qtr 3,August,18,389,ROR/Bonded
2023,Qtr 3,August,21,102,Detained
2023,Qtr 3,August,21,352,ROR/Bonded
2023,Qtr 3,August,22,553,Detained
2023,Qtr 3,August,22,322,ROR/Bonded
2023,Qtr 3,August,23,180,Detained
2023,Qtr 3,August,23,413,ROR/Bonded
2023,Qtr 3,August,24,160,Detained
2023,Qtr 3,August,24,373,ROR/Bonded
2023,Qtr 3,August,25,373,Detained
2023,Qtr 3,August,25,494,ROR/Bonded
2023,Qtr 3,August,28,127,Detained
2023,Qtr 3,August,28,360,ROR/Bonded
2023,Qtr 3,August,29,203,Detained
2023,Qtr 3,August,30,106,Detained
2023,Qtr 3,August,30,295,ROR/Bonded
2023,Qtr 3,August,31,350,Detained
2023,Qtr 3,August,31,909,ROR/Bonded
2023,Qtr 3,September,1,234,Detained
2023,Qtr 3,September,1,466,ROR/Bonded
2023,Qtr 3,September,5,84,Detained
2023,Qtr 3,September,5,288,ROR/Bonded
2023,Qtr 3,September,6,85,Detained
2023,Qtr 3,September,6,207,ROR/Bonded
2023,Qtr 3,September,7,148,Detained
2023,Qtr 3,September,7,123,ROR/Bonded
2023,Qtr 3,September,8,268,Detained
2023,Qtr 3,September,8,269,ROR/Bonded
2023,Qtr 3,September,11,196,Detained
2023,Qtr 3,September,11,185,ROR/Bonded
2023,Qtr 3,September,12,68,Detained
2023,Qtr 3,September,12,638,ROR/Bonded
2023,Qtr 3,September,13,141,Detained
2023,Qtr 3,September,13,158,ROR/Bonded
2023,Qtr 3,September,14,183,Detained
2023,Qtr 3,September,14,123,ROR/Bonded
2023,Qtr 3,September,15,105,Detained
2023,Qtr 3,September,15,620,ROR/Bonded
2023,Qtr 3,September,18,119,Detained
2023,Qtr 3,September,18,343,ROR/Bonded
2023,Qtr 3,September,19,446,Detained
2023,Qtr 3,September,19,151,ROR/Bonded
2023,Qtr 3,September,20,439,Detained
2023,Qtr 3,September,20,386,ROR/Bonded
2023,Qtr 3,September,21,205,Detained
2023,Qtr 3,September,21,733,ROR/Bonded
2023,Qtr 3,September,25,126,Detained
2023,Qtr 3,September,25,213,ROR/Bonded
2023,Qtr 3,September,26,116,Detained
2023,Qtr 3,September,26,502,ROR/Bonded
2023,Qtr 3,September,27,58,Detained
2023,Qtr 3,September,27,512,ROR/Bonded
2023,Qtr 3,September,28,157,Detained
2023,Qtr 3,September,29,526,Detained
2023,Qtr 3,September,29,305,ROR/Bonded
2023,Qtr 4,October,2,378,Detained
2023,Qtr 4,October,2,253,ROR/Bonded
2023,Qtr 4,October,3,69,Detained
2023,Qtr 4,October,3,407,ROR/Bonded
2023,Qtr 4,October,4,78,Detained
2023,Qtr 4,October,4,550,ROR/Bonded
2023,Qtr 4,October,5,117,Detained
2023,Qtr 4,October,5,293,ROR/Bonded
2023,Qtr 4,October,6,86,Detained
2023,Qtr 4,October,6,212,ROR/Bonded
2023,Qtr 4,October,8,486,Detained
2023,Qtr 4,October,10,77,Detained
2023,Qtr 4,October,11,337,Detained
2023,Qtr 4,October,11,85,ROR/Bonded
2023,Qtr 4,October,12,96,Detained
2023,Qtr 4,October,12,423,ROR/Bonded
2023,Qtr 4,October,13,391,Detained
2023,Qtr 4,October,13,423,ROR/Bonded
2023,Qtr 4,October,16,167,Detained
2023,Qtr 4,October,16,314,ROR/Bonded
2023,Qtr 4,October,17,147,Detained
2023,Qtr 4,October,17,774,ROR/Bonded
2023,Qtr 4,October,18,729,Detained
2023,Qtr 4,October,18,1343,ROR/Bonded
2023,Qtr 4,October,19,227,Detained
2023,Qtr 4,October,19,597,ROR/Bonded
2023,Qtr 4,October,20,373,Detained
2023,Qtr 4,October,20,1330,ROR/Bonded
2023,Qtr 4,October,23,195,Detained
2023,Qtr 4,October,23,417,ROR/Bonded
2023,Qtr 4,October,24,25,Detained
2023,Qtr 4,October,24,504,ROR/Bonded
2023,Qtr 4,October,25,234,Detained
2023,Qtr 4,October,25,104,ROR/Bonded
2023,Qtr 4,October,26,170,Detained
2023,Qtr 4,October,26,1191,ROR/Bonded
2023,Qtr 4,October,27,139,Detained
2023,Qtr 4,October,27,1268,ROR/Bonded
2023,Qtr 4,October,30,48,Detained
2023,Qtr 4,October,30,123,ROR/Bonded
2023,Qtr 4,October,31,202,Detained
2023,Qtr 4,October,31,267,ROR/Bonded
2023,Qtr 4,November,1,179,Detained
2023,Qtr 4,November,1,402,ROR/Bonded
2023,Qtr 4,November,2,232,Detained
2023,Qtr 4,November,2,203,ROR/Bonded
2023,Qtr 4,November,3,134,Detained
2023,Qtr 4,November,3,605,ROR/Bonded
2023,Qtr 4,November,6,160,Detained
2023,Qtr 4,November,6,451,ROR/Bonded
2023,Qtr 4,November,7,714,Detained
2023,Qtr 4,November,7,74,ROR/Bonded
2023,Qtr 4,November,8,157,Detained
2023,Qtr 4,November,8,421,ROR/Bonded
2023,Qtr 4,November,9,252,Detained
2023,Qtr 4,November,9,1171,ROR/Bonded
2023,Qtr 4,November,13,62,Detained
2023,Qtr 4,November,13,567,ROR/Bonded
2023,Qtr 4,November,14,46,Detained
2023,Qtr 4,November,14,158,ROR/Bonded
2023,Qtr 4,November,15,168,Detained
2023,Qtr 4,November,15,51,ROR/Bonded
2023,Qtr 4,November,16,77,Detained
2023,Qtr 4,November,16,63,ROR/Bonded
2023,Qtr 4,November,17,200,Detained
2023,Qtr 4,November,17,11,ROR/Bonded
2023,Qtr 4,November,20,103,Detained
2023,Qtr 4,November,20,279,ROR/Bonded
2023,Qtr 4,November,21,61,Detained
2023,Qtr 4,November,21,81,ROR/Bonded
2023,Qtr 4,November,22,30,Detained
2023,Qtr 4,November,22,404,ROR/Bonded
2023,Qtr 4,November,27,130,Detained
2023,Qtr 4,November,27,859,ROR/Bonded
2023,Qtr 4,November,28,68,Detained
2023,Qtr 4,November,28,3869,ROR/Bonded
2023,Qtr 4,November,29,113,Detained
2023,Qtr 4,November,29,203,ROR/Bonded
2023,Qtr 4,November,30,237,Detained
2023,Qtr 4,November,30,437,ROR/Bonded
2023,Qtr 4,December,1,169,Detained
2023,Qtr 4,December,1,359,ROR/Bonded
2023,Qtr 4,December,4,167,Detained
2023,Qtr 4,December,4,110,ROR/Bonded
2023,Qtr 4,December,5,85,Detained
2023,Qtr 4,December,5,1286,ROR/Bonded
2023,Qtr 4,December,6,208,Detained
2023,Qtr 4,December,6,257,ROR/Bonded
2023,Qtr 4,December,7,450,Detained
2023,Qtr 4,December,7,247,ROR/Bonded
2023,Qtr 4,December,8,121,Detained
2023,Qtr 4,December,8,936,ROR/Bonded
2023,Qtr 4,December,11,133,Detained
2023,Qtr 4,December,11,783,ROR/Bonded
2023,Qtr 4,December,12,91,Detained
2023,Qtr 4,December,12,131,ROR/Bonded
2023,Qtr 4,December,13,106,Detained
2023,Qtr 4,December,13,181,ROR/Bonded
2023,Qtr 4,December,14,471,ROR/Bonded
2023,Qtr 4,December,15,186,Detained
2023,Qtr 4,December,18,62,Detained
2023,Qtr 4,December,18,128,ROR/Bonded
2023,Qtr 4,December,19,3272,Detained
2023,Qtr 4,December,20,225,ROR/Bonded
2023,Qtr 4,December,21,701,Detained
2023,Qtr 4,December,22,325,Detained
2023,Qtr 4,December,27,372,ROR/Bonded
2023,Qtr 4,December,28,156,ROR/Bonded
