Year,Quarter,Month,Day,AllCasesSort,DEF_RACE
2017,Qtr 1,January,3,3,Missing/Unknown
2017,Qtr 1,January,4,2,Missing/Unknown
2017,Qtr 1,January,9,2,Missing/Unknown
2017,Qtr 1,January,17,1,Missing/Unknown
2017,Qtr 1,January,18,2,Missing/Unknown
2017,Qtr 1,January,21,1,Missing/Unknown
2017,Qtr 1,January,23,1,Missing/Unknown
2017,Qtr 1,January,27,1,Missing/Unknown
2017,Qtr 1,January,30,1,Missing/Unknown
2017,Qtr 1,February,2,3,Missing/Unknown
2017,Qtr 1,February,3,1,Missing/Unknown
2017,Qtr 1,February,6,1,Missing/Unknown
2017,Qtr 1,February,7,3,Missing/Unknown
2017,Qtr 1,February,14,1,Missing/Unknown
2017,Qtr 1,February,15,1,Missing/Unknown
2017,Qtr 1,February,22,1,Missing/Unknown
2017,Qtr 1,February,27,2,Missing/Unknown
2017,Qtr 1,March,1,1,Missing/Unknown
2017,Qtr 1,March,8,1,Missing/Unknown
2017,Qtr 1,March,9,1,Missing/Unknown
2017,Qtr 1,March,10,1,Missing/Unknown
2017,Qtr 1,March,14,1,Missing/Unknown
2017,Qtr 1,March,15,2,Missing/Unknown
2017,Qtr 1,March,20,1,Missing/Unknown
2017,Qtr 1,March,23,1,Missing/Unknown
2017,Qtr 1,March,28,1,Missing/Unknown
2017,Qtr 2,April,6,1,Missing/Unknown
2017,Qtr 2,April,7,1,Missing/Unknown
2017,Qtr 2,April,10,1,Missing/Unknown
2017,Qtr 2,April,11,1,Missing/Unknown
2017,Qtr 2,April,13,1,Missing/Unknown
2017,Qtr 2,April,14,1,Missing/Unknown
2017,Qtr 2,April,16,4,Missing/Unknown
2017,Qtr 2,April,18,1,Missing/Unknown
2017,Qtr 2,April,19,4,Missing/Unknown
2017,Qtr 2,April,20,1,Missing/Unknown
2017,Qtr 2,April,21,1,Missing/Unknown
2017,Qtr 2,April,25,1,Missing/Unknown
2017,Qtr 2,May,2,1,Missing/Unknown
2017,Qtr 2,May,3,1,Missing/Unknown
2017,Qtr 2,May,4,1,Missing/Unknown
2017,Qtr 2,May,8,2,Missing/Unknown
2017,Qtr 2,May,9,1,Missing/Unknown
2017,Qtr 2,May,11,1,Missing/Unknown
2017,Qtr 2,May,17,1,Missing/Unknown
2017,Qtr 2,May,22,1,Missing/Unknown
2017,Qtr 2,May,23,1,Missing/Unknown
2017,Qtr 2,May,24,1,Missing/Unknown
2017,Qtr 2,May,26,1,Missing/Unknown
2017,Qtr 2,May,31,1,Missing/Unknown
2017,Qtr 2,June,2,1,Missing/Unknown
2017,Qtr 2,June,5,1,Missing/Unknown
2017,Qtr 2,June,12,1,Missing/Unknown
2017,Qtr 2,June,20,3,Missing/Unknown
2017,Qtr 2,June,23,2,Missing/Unknown
2017,Qtr 2,June,27,2,Missing/Unknown
2017,Qtr 2,June,28,2,Missing/Unknown
2017,Qtr 2,June,29,1,Missing/Unknown
2017,Qtr 3,July,6,2,Missing/Unknown
2017,Qtr 3,July,10,1,Missing/Unknown
2017,Qtr 3,July,11,1,Missing/Unknown
2017,Qtr 3,July,12,1,Missing/Unknown
2017,Qtr 3,July,17,2,Missing/Unknown
2017,Qtr 3,July,25,1,Missing/Unknown
2017,Qtr 3,July,26,5,Missing/Unknown
2017,Qtr 3,July,30,1,Missing/Unknown
2017,Qtr 3,July,31,2,Missing/Unknown
2017,Qtr 3,August,2,1,Missing/Unknown
2017,Qtr 3,August,7,1,Missing/Unknown
2017,Qtr 3,August,8,1,Missing/Unknown
2017,Qtr 3,August,9,1,Missing/Unknown
2017,Qtr 3,August,10,1,Missing/Unknown
2017,Qtr 3,August,14,1,Missing/Unknown
2017,Qtr 3,August,15,1,Missing/Unknown
2017,Qtr 3,August,17,2,Missing/Unknown
2017,Qtr 3,August,22,2,Missing/Unknown
2017,Qtr 3,August,25,1,Missing/Unknown
2017,Qtr 3,August,28,1,Missing/Unknown
2017,Qtr 3,August,30,1,Missing/Unknown
2017,Qtr 3,August,31,2,Missing/Unknown
2017,Qtr 3,September,1,2,Missing/Unknown
2017,Qtr 3,September,5,1,Missing/Unknown
2017,Qtr 3,September,8,1,Missing/Unknown
2017,Qtr 3,September,11,1,Missing/Unknown
2017,Qtr 3,September,12,1,Missing/Unknown
2017,Qtr 3,September,13,1,Missing/Unknown
2017,Qtr 3,September,14,1,Missing/Unknown
2017,Qtr 3,September,19,2,Missing/Unknown
2017,Qtr 3,September,20,2,Missing/Unknown
2017,Qtr 3,September,26,1,Missing/Unknown
2017,Qtr 3,September,29,2,Missing/Unknown
2017,Qtr 4,October,10,1,Missing/Unknown
2017,Qtr 4,October,11,1,Missing/Unknown
2017,Qtr 4,October,12,3,Missing/Unknown
2017,Qtr 4,October,13,1,Missing/Unknown
2017,Qtr 4,October,17,1,Missing/Unknown
2017,Qtr 4,October,18,1,Missing/Unknown
2017,Qtr 4,October,20,1,Missing/Unknown
2017,Qtr 4,October,26,1,Missing/Unknown
2017,Qtr 4,November,6,1,Missing/Unknown
2017,Qtr 4,November,9,2,Missing/Unknown
2017,Qtr 4,November,11,1,Missing/Unknown
2017,Qtr 4,November,16,3,Missing/Unknown
2017,Qtr 4,November,20,1,Missing/Unknown
2017,Qtr 4,November,29,1,Missing/Unknown
2017,Qtr 4,December,1,3,Missing/Unknown
2017,Qtr 4,December,5,2,Missing/Unknown
2017,Qtr 4,December,6,3,Missing/Unknown
2017,Qtr 4,December,7,1,Missing/Unknown
2017,Qtr 4,December,11,1,Missing/Unknown
2017,Qtr 4,December,12,3,Missing/Unknown
2017,Qtr 4,December,14,1,Missing/Unknown
2017,Qtr 4,December,20,1,Missing/Unknown
2017,Qtr 4,December,22,1,Missing/Unknown
2017,Qtr 4,December,27,1,Missing/Unknown
2018,Qtr 1,January,2,1,Missing/Unknown
2018,Qtr 1,January,3,1,Missing/Unknown
2018,Qtr 1,January,4,2,Missing/Unknown
2018,Qtr 1,January,5,3,Missing/Unknown
2018,Qtr 1,January,8,1,Missing/Unknown
2018,Qtr 1,January,9,1,Missing/Unknown
2018,Qtr 1,January,13,1,Missing/Unknown
2018,Qtr 1,January,16,1,Missing/Unknown
2018,Qtr 1,January,17,5,Missing/Unknown
2018,Qtr 1,January,23,1,Missing/Unknown
2018,Qtr 1,January,25,1,Missing/Unknown
2018,Qtr 1,January,26,1,Missing/Unknown
2018,Qtr 1,January,29,1,Missing/Unknown
2018,Qtr 1,January,30,2,Missing/Unknown
2018,Qtr 1,January,31,1,Missing/Unknown
2018,Qtr 1,February,2,2,Missing/Unknown
2018,Qtr 1,February,7,1,Missing/Unknown
2018,Qtr 1,February,8,2,Missing/Unknown
2018,Qtr 1,February,14,1,Missing/Unknown
2018,Qtr 1,February,15,1,Missing/Unknown
2018,Qtr 1,February,20,1,Missing/Unknown
2018,Qtr 1,February,21,1,Missing/Unknown
2018,Qtr 1,February,24,1,Missing/Unknown
2018,Qtr 1,February,28,1,Missing/Unknown
2018,Qtr 1,March,2,2,Missing/Unknown
2018,Qtr 1,March,5,1,Missing/Unknown
2018,Qtr 1,March,6,1,Missing/Unknown
2018,Qtr 1,March,12,2,Missing/Unknown
2018,Qtr 1,March,13,1,Missing/Unknown
2018,Qtr 1,March,19,1,Missing/Unknown
2018,Qtr 1,March,21,1,Missing/Unknown
2018,Qtr 1,March,22,2,Missing/Unknown
2018,Qtr 1,March,26,1,Missing/Unknown
2018,Qtr 1,March,27,2,Missing/Unknown
2018,Qtr 2,April,3,1,Missing/Unknown
2018,Qtr 2,April,10,3,Missing/Unknown
2018,Qtr 2,April,12,1,Missing/Unknown
2018,Qtr 2,April,13,1,Missing/Unknown
2018,Qtr 2,April,18,2,Missing/Unknown
2018,Qtr 2,April,22,1,Missing/Unknown
2018,Qtr 2,April,23,1,Missing/Unknown
2018,Qtr 2,April,27,1,Missing/Unknown
2018,Qtr 2,May,1,3,Missing/Unknown
2018,Qtr 2,May,7,1,Missing/Unknown
2018,Qtr 2,May,8,1,Missing/Unknown
2018,Qtr 2,May,9,1,Missing/Unknown
2018,Qtr 2,May,11,1,Missing/Unknown
2018,Qtr 2,May,15,1,Missing/Unknown
2018,Qtr 2,May,22,1,Missing/Unknown
2018,Qtr 2,May,23,1,Missing/Unknown
2018,Qtr 2,May,24,1,Missing/Unknown
2018,Qtr 2,May,29,2,Missing/Unknown
2018,Qtr 2,May,31,1,Missing/Unknown
2018,Qtr 2,June,4,2,Missing/Unknown
2018,Qtr 2,June,5,1,Missing/Unknown
2018,Qtr 2,June,9,1,Missing/Unknown
2018,Qtr 2,June,12,1,Missing/Unknown
2018,Qtr 2,June,13,1,Missing/Unknown
2018,Qtr 2,June,15,2,Missing/Unknown
2018,Qtr 2,June,18,1,Missing/Unknown
2018,Qtr 2,June,25,1,Missing/Unknown
2018,Qtr 2,June,29,1,Missing/Unknown
2018,Qtr 3,July,2,2,Missing/Unknown
2018,Qtr 3,July,3,1,Missing/Unknown
2018,Qtr 3,July,18,1,Missing/Unknown
2018,Qtr 3,July,19,2,Missing/Unknown
2018,Qtr 3,July,30,1,Missing/Unknown
2018,Qtr 3,August,1,1,Missing/Unknown
2018,Qtr 3,August,2,1,Missing/Unknown
2018,Qtr 3,August,3,2,Missing/Unknown
2018,Qtr 3,August,6,2,Missing/Unknown
2018,Qtr 3,August,9,2,Missing/Unknown
2018,Qtr 3,August,14,5,Missing/Unknown
2018,Qtr 3,August,15,1,Missing/Unknown
2018,Qtr 3,August,16,2,Missing/Unknown
2018,Qtr 3,August,22,2,Missing/Unknown
2018,Qtr 3,August,24,2,Missing/Unknown
2018,Qtr 3,August,28,2,Missing/Unknown
2018,Qtr 3,August,30,2,Missing/Unknown
2018,Qtr 3,September,10,1,Missing/Unknown
2018,Qtr 3,September,11,2,Missing/Unknown
2018,Qtr 3,September,12,1,Missing/Unknown
2018,Qtr 3,September,13,2,Missing/Unknown
2018,Qtr 3,September,14,1,Missing/Unknown
2018,Qtr 3,September,17,1,Missing/Unknown
2018,Qtr 3,September,19,1,Missing/Unknown
2018,Qtr 3,September,21,1,Missing/Unknown
2018,Qtr 3,September,24,1,Missing/Unknown
2018,Qtr 4,October,2,1,Missing/Unknown
2018,Qtr 4,October,3,1,Missing/Unknown
2018,Qtr 4,October,4,1,Missing/Unknown
2018,Qtr 4,October,6,1,Missing/Unknown
2018,Qtr 4,October,10,1,Missing/Unknown
2018,Qtr 4,October,11,2,Missing/Unknown
2018,Qtr 4,October,12,1,Missing/Unknown
2018,Qtr 4,October,15,3,Missing/Unknown
2018,Qtr 4,October,16,1,Missing/Unknown
2018,Qtr 4,October,18,1,Missing/Unknown
2018,Qtr 4,October,19,2,Missing/Unknown
2018,Qtr 4,October,22,1,Missing/Unknown
2018,Qtr 4,October,23,1,Missing/Unknown
2018,Qtr 4,October,25,1,Missing/Unknown
2018,Qtr 4,October,26,1,Missing/Unknown
2018,Qtr 4,October,29,1,Missing/Unknown
2018,Qtr 4,October,30,1,Missing/Unknown
2018,Qtr 4,November,5,1,Missing/Unknown
2018,Qtr 4,November,7,3,Missing/Unknown
2018,Qtr 4,November,14,1,Missing/Unknown
2018,Qtr 4,November,16,1,Missing/Unknown
2018,Qtr 4,November,19,2,Missing/Unknown
2018,Qtr 4,November,20,1,Missing/Unknown
2018,Qtr 4,November,27,1,Missing/Unknown
2018,Qtr 4,November,28,1,Missing/Unknown
2018,Qtr 4,November,29,1,Missing/Unknown
2018,Qtr 4,December,4,1,Missing/Unknown
2018,Qtr 4,December,10,1,Missing/Unknown
2018,Qtr 4,December,11,3,Missing/Unknown
2018,Qtr 4,December,14,2,Missing/Unknown
2018,Qtr 4,December,21,1,Missing/Unknown
2018,Qtr 4,December,28,2,Missing/Unknown
2018,Qtr 4,December,30,1,Missing/Unknown
2018,Qtr 4,December,31,1,Missing/Unknown
2019,Qtr 1,January,7,2,Missing/Unknown
2019,Qtr 1,January,8,1,Missing/Unknown
2019,Qtr 1,January,9,1,Missing/Unknown
2019,Qtr 1,January,10,3,Missing/Unknown
2019,Qtr 1,January,11,1,Missing/Unknown
2019,Qtr 1,January,15,1,Missing/Unknown
2019,Qtr 1,January,17,1,Missing/Unknown
2019,Qtr 1,January,18,1,Missing/Unknown
2019,Qtr 1,January,24,1,Missing/Unknown
2019,Qtr 1,January,25,1,Missing/Unknown
2019,Qtr 1,January,26,2,Missing/Unknown
2019,Qtr 1,January,27,1,Missing/Unknown
2019,Qtr 1,January,29,1,Missing/Unknown
2019,Qtr 1,January,30,2,Missing/Unknown
2019,Qtr 1,February,5,1,Missing/Unknown
2019,Qtr 1,February,8,1,Missing/Unknown
2019,Qtr 1,February,11,2,Missing/Unknown
2019,Qtr 1,February,15,1,Missing/Unknown
2019,Qtr 1,February,21,1,Missing/Unknown
2019,Qtr 1,February,22,1,Missing/Unknown
2019,Qtr 1,February,25,1,Missing/Unknown
2019,Qtr 1,February,26,1,Missing/Unknown
2019,Qtr 1,February,28,2,Missing/Unknown
2019,Qtr 1,March,4,1,Missing/Unknown
2019,Qtr 1,March,6,1,Missing/Unknown
2019,Qtr 1,March,14,2,Missing/Unknown
2019,Qtr 1,March,18,2,Missing/Unknown
2019,Qtr 1,March,19,1,Missing/Unknown
2019,Qtr 1,March,28,1,Missing/Unknown
2019,Qtr 2,April,3,1,Missing/Unknown
2019,Qtr 2,April,4,1,Missing/Unknown
2019,Qtr 2,April,5,1,Missing/Unknown
2019,Qtr 2,April,8,2,Missing/Unknown
2019,Qtr 2,April,11,2,Missing/Unknown
2019,Qtr 2,April,12,1,Missing/Unknown
2019,Qtr 2,April,15,2,Missing/Unknown
2019,Qtr 2,April,18,1,Missing/Unknown
2019,Qtr 2,April,23,1,Missing/Unknown
2019,Qtr 2,April,24,1,Missing/Unknown
2019,Qtr 2,April,25,1,Missing/Unknown
2019,Qtr 2,April,29,1,Missing/Unknown
2019,Qtr 2,May,2,2,Missing/Unknown
2019,Qtr 2,May,3,1,Missing/Unknown
2019,Qtr 2,May,7,2,Missing/Unknown
2019,Qtr 2,May,9,2,Missing/Unknown
2019,Qtr 2,May,13,2,Missing/Unknown
2019,Qtr 2,May,14,3,Missing/Unknown
2019,Qtr 2,May,29,1,Missing/Unknown
2019,Qtr 2,May,30,1,Missing/Unknown
2019,Qtr 2,May,31,5,Missing/Unknown
2019,Qtr 2,June,3,2,Missing/Unknown
2019,Qtr 2,June,6,1,Missing/Unknown
2019,Qtr 2,June,11,1,Missing/Unknown
2019,Qtr 2,June,13,1,Missing/Unknown
2019,Qtr 2,June,18,2,Missing/Unknown
2019,Qtr 2,June,20,1,Missing/Unknown
2019,Qtr 2,June,27,2,Missing/Unknown
2019,Qtr 2,June,28,1,Missing/Unknown
2019,Qtr 3,July,5,1,Missing/Unknown
2019,Qtr 3,July,9,2,Missing/Unknown
2019,Qtr 3,July,10,1,Missing/Unknown
2019,Qtr 3,July,22,1,Missing/Unknown
2019,Qtr 3,July,25,2,Missing/Unknown
2019,Qtr 3,July,28,1,Missing/Unknown
2019,Qtr 3,July,29,1,Missing/Unknown
2019,Qtr 3,July,30,1,Missing/Unknown
2019,Qtr 3,July,31,1,Missing/Unknown
2019,Qtr 3,August,1,1,Missing/Unknown
2019,Qtr 3,August,6,1,Missing/Unknown
2019,Qtr 3,August,12,1,Missing/Unknown
2019,Qtr 3,August,22,1,Missing/Unknown
2019,Qtr 3,August,23,1,Missing/Unknown
2019,Qtr 3,August,28,1,Missing/Unknown
2019,Qtr 3,September,5,1,Missing/Unknown
2019,Qtr 3,September,16,2,Missing/Unknown
2019,Qtr 3,September,18,1,Missing/Unknown
2019,Qtr 4,October,8,1,Missing/Unknown
2019,Qtr 4,October,22,1,Missing/Unknown
2019,Qtr 4,October,23,1,Missing/Unknown
2019,Qtr 4,November,1,1,Missing/Unknown
2019,Qtr 4,November,14,1,Missing/Unknown
2019,Qtr 4,November,15,1,Missing/Unknown
2019,Qtr 4,November,24,1,Missing/Unknown
2019,Qtr 4,December,5,1,Missing/Unknown
2019,Qtr 4,December,10,2,Missing/Unknown
2019,Qtr 4,December,18,1,Missing/Unknown
2019,Qtr 4,December,26,1,Missing/Unknown
2020,Qtr 1,January,9,2,Missing/Unknown
2020,Qtr 1,January,13,1,Missing/Unknown
2020,Qtr 1,January,15,1,Missing/Unknown
2020,Qtr 1,January,18,1,Missing/Unknown
2020,Qtr 1,February,12,1,Missing/Unknown
2020,Qtr 1,February,13,1,Missing/Unknown
2020,Qtr 1,February,27,1,Missing/Unknown
2020,Qtr 1,February,28,1,Missing/Unknown
2020,Qtr 1,March,12,2,Missing/Unknown
2020,Qtr 1,March,19,1,Missing/Unknown
2020,Qtr 2,April,9,1,Missing/Unknown
2020,Qtr 2,April,22,1,Missing/Unknown
2020,Qtr 2,May,3,1,Missing/Unknown
2020,Qtr 2,June,3,1,Missing/Unknown
2020,Qtr 3,July,15,1,Missing/Unknown
2020,Qtr 3,August,2,1,Missing/Unknown
2020,Qtr 4,October,7,1,Missing/Unknown
2020,Qtr 4,November,2,1,Missing/Unknown
2020,Qtr 4,November,25,1,Missing/Unknown
2020,Qtr 4,December,2,1,Missing/Unknown
2020,Qtr 4,December,9,1,Missing/Unknown
2020,Qtr 4,December,16,1,Missing/Unknown
2021,Qtr 2,April,21,2,Missing/Unknown
2021,Qtr 3,August,3,1,Missing/Unknown
2021,Qtr 3,August,19,1,Missing/Unknown
2021,Qtr 4,October,14,1,Missing/Unknown
2022,Qtr 1,January,13,1,Missing/Unknown
2022,Qtr 1,January,20,1,Missing/Unknown
2022,Qtr 1,January,21,1,Missing/Unknown
2022,Qtr 1,January,26,1,Missing/Unknown
2022,Qtr 1,February,2,2,Missing/Unknown
2022,Qtr 1,February,16,1,Missing/Unknown
2022,Qtr 1,March,8,1,Missing/Unknown
2022,Qtr 2,April,29,1,Missing/Unknown
2022,Qtr 3,July,11,1,Missing/Unknown
2022,Qtr 3,September,8,1,Missing/Unknown
2022,Qtr 4,October,21,1,Missing/Unknown
2022,Qtr 4,November,30,1,Missing/Unknown
2022,Qtr 4,December,1,1,Missing/Unknown
2023,Qtr 1,January,23,1,Missing/Unknown
2023,Qtr 1,February,7,1,Missing/Unknown
2023,Qtr 1,February,24,1,Missing/Unknown
2023,Qtr 1,March,14,1,Missing/Unknown
2023,Qtr 1,March,23,1,Missing/Unknown
2023,Qtr 2,May,10,1,Missing/Unknown
2023,Qtr 2,May,26,1,Missing/Unknown
2023,Qtr 2,June,6,1,Missing/Unknown
2023,Qtr 3,July,5,1,Missing/Unknown
2023,Qtr 3,July,6,1,Missing/Unknown
2023,Qtr 3,July,27,1,Missing/Unknown
2023,Qtr 3,July,28,1,Missing/Unknown
2023,Qtr 3,September,5,1,Missing/Unknown
2023,Qtr 3,September,27,2,Missing/Unknown
2023,Qtr 4,October,10,1,Missing/Unknown
2023,Qtr 4,November,26,1,Missing/Unknown
2023,Qtr 4,December,7,1,Missing/Unknown
2023,Qtr 4,December,12,1,Missing/Unknown
2023,Qtr 4,December,26,1,Missing/Unknown
2017,Qtr 1,January,3,2,Asian
2017,Qtr 1,January,6,2,Asian
2017,Qtr 1,January,11,1,Asian
2017,Qtr 1,January,12,2,Asian
2017,Qtr 1,January,13,2,Asian
2017,Qtr 1,January,17,1,Asian
2017,Qtr 1,January,18,4,Asian
2017,Qtr 1,January,19,1,Asian
2017,Qtr 1,January,20,1,Asian
2017,Qtr 1,January,23,1,Asian
2017,Qtr 1,January,25,2,Asian
2017,Qtr 1,January,26,3,Asian
2017,Qtr 1,January,27,2,Asian
2017,Qtr 1,January,30,3,Asian
2017,Qtr 1,January,31,1,Asian
2017,Qtr 1,February,3,1,Asian
2017,Qtr 1,February,4,1,Asian
2017,Qtr 1,February,6,2,Asian
2017,Qtr 1,February,8,2,Asian
2017,Qtr 1,February,9,6,Asian
2017,Qtr 1,February,11,1,Asian
2017,Qtr 1,February,13,1,Asian
2017,Qtr 1,February,15,1,Asian
2017,Qtr 1,February,16,4,Asian
2017,Qtr 1,February,17,1,Asian
2017,Qtr 1,February,21,1,Asian
2017,Qtr 1,February,22,1,Asian
2017,Qtr 1,February,23,1,Asian
2017,Qtr 1,February,24,1,Asian
2017,Qtr 1,February,27,2,Asian
2017,Qtr 1,February,28,1,Asian
2017,Qtr 1,March,1,1,Asian
2017,Qtr 1,March,2,1,Asian
2017,Qtr 1,March,3,5,Asian
2017,Qtr 1,March,6,2,Asian
2017,Qtr 1,March,8,4,Asian
2017,Qtr 1,March,9,1,Asian
2017,Qtr 1,March,10,2,Asian
2017,Qtr 1,March,13,1,Asian
2017,Qtr 1,March,14,3,Asian
2017,Qtr 1,March,15,1,Asian
2017,Qtr 1,March,16,2,Asian
2017,Qtr 1,March,22,3,Asian
2017,Qtr 1,March,23,4,Asian
2017,Qtr 1,March,27,5,Asian
2017,Qtr 1,March,28,3,Asian
2017,Qtr 1,March,29,2,Asian
2017,Qtr 1,March,30,2,Asian
2017,Qtr 2,April,1,1,Asian
2017,Qtr 2,April,3,1,Asian
2017,Qtr 2,April,4,4,Asian
2017,Qtr 2,April,5,4,Asian
2017,Qtr 2,April,6,1,Asian
2017,Qtr 2,April,7,3,Asian
2017,Qtr 2,April,8,2,Asian
2017,Qtr 2,April,10,3,Asian
2017,Qtr 2,April,11,4,Asian
2017,Qtr 2,April,12,1,Asian
2017,Qtr 2,April,14,1,Asian
2017,Qtr 2,April,16,3,Asian
2017,Qtr 2,April,17,1,Asian
2017,Qtr 2,April,18,3,Asian
2017,Qtr 2,April,20,4,Asian
2017,Qtr 2,April,21,3,Asian
2017,Qtr 2,April,22,7,Asian
2017,Qtr 2,April,24,7,Asian
2017,Qtr 2,April,25,1,Asian
2017,Qtr 2,April,26,2,Asian
2017,Qtr 2,April,27,1,Asian
2017,Qtr 2,May,1,1,Asian
2017,Qtr 2,May,2,2,Asian
2017,Qtr 2,May,3,5,Asian
2017,Qtr 2,May,5,1,Asian
2017,Qtr 2,May,8,1,Asian
2017,Qtr 2,May,10,7,Asian
2017,Qtr 2,May,11,3,Asian
2017,Qtr 2,May,12,2,Asian
2017,Qtr 2,May,15,2,Asian
2017,Qtr 2,May,16,2,Asian
2017,Qtr 2,May,17,5,Asian
2017,Qtr 2,May,18,1,Asian
2017,Qtr 2,May,19,1,Asian
2017,Qtr 2,May,22,2,Asian
2017,Qtr 2,May,23,3,Asian
2017,Qtr 2,May,26,3,Asian
2017,Qtr 2,May,30,3,Asian
2017,Qtr 2,May,31,1,Asian
2017,Qtr 2,June,2,1,Asian
2017,Qtr 2,June,5,3,Asian
2017,Qtr 2,June,6,1,Asian
2017,Qtr 2,June,7,2,Asian
2017,Qtr 2,June,8,1,Asian
2017,Qtr 2,June,9,3,Asian
2017,Qtr 2,June,10,1,Asian
2017,Qtr 2,June,12,5,Asian
2017,Qtr 2,June,13,1,Asian
2017,Qtr 2,June,14,3,Asian
2017,Qtr 2,June,15,3,Asian
2017,Qtr 2,June,16,1,Asian
2017,Qtr 2,June,19,1,Asian
2017,Qtr 2,June,20,3,Asian
2017,Qtr 2,June,21,3,Asian
2017,Qtr 2,June,22,3,Asian
2017,Qtr 2,June,23,2,Asian
2017,Qtr 2,June,27,1,Asian
2017,Qtr 2,June,28,2,Asian
2017,Qtr 2,June,29,1,Asian
2017,Qtr 3,July,3,1,Asian
2017,Qtr 3,July,6,1,Asian
2017,Qtr 3,July,7,5,Asian
2017,Qtr 3,July,10,2,Asian
2017,Qtr 3,July,11,4,Asian
2017,Qtr 3,July,12,2,Asian
2017,Qtr 3,July,13,1,Asian
2017,Qtr 3,July,14,1,Asian
2017,Qtr 3,July,17,3,Asian
2017,Qtr 3,July,18,3,Asian
2017,Qtr 3,July,20,1,Asian
2017,Qtr 3,July,24,1,Asian
2017,Qtr 3,July,25,2,Asian
2017,Qtr 3,July,26,2,Asian
2017,Qtr 3,July,27,1,Asian
2017,Qtr 3,July,28,1,Asian
2017,Qtr 3,July,30,2,Asian
2017,Qtr 3,August,2,1,Asian
2017,Qtr 3,August,3,2,Asian
2017,Qtr 3,August,7,1,Asian
2017,Qtr 3,August,8,2,Asian
2017,Qtr 3,August,9,3,Asian
2017,Qtr 3,August,10,1,Asian
2017,Qtr 3,August,11,1,Asian
2017,Qtr 3,August,14,4,Asian
2017,Qtr 3,August,15,3,Asian
2017,Qtr 3,August,16,5,Asian
2017,Qtr 3,August,18,1,Asian
2017,Qtr 3,August,21,2,Asian
2017,Qtr 3,August,22,4,Asian
2017,Qtr 3,August,23,4,Asian
2017,Qtr 3,August,28,5,Asian
2017,Qtr 3,August,29,2,Asian
2017,Qtr 3,August,30,2,Asian
2017,Qtr 3,August,31,2,Asian
2017,Qtr 3,September,5,2,Asian
2017,Qtr 3,September,6,1,Asian
2017,Qtr 3,September,7,3,Asian
2017,Qtr 3,September,11,3,Asian
2017,Qtr 3,September,12,3,Asian
2017,Qtr 3,September,13,3,Asian
2017,Qtr 3,September,14,2,Asian
2017,Qtr 3,September,15,1,Asian
2017,Qtr 3,September,18,3,Asian
2017,Qtr 3,September,21,1,Asian
2017,Qtr 3,September,22,3,Asian
2017,Qtr 3,September,25,6,Asian
2017,Qtr 3,September,26,1,Asian
2017,Qtr 3,September,27,1,Asian
2017,Qtr 4,October,2,1,Asian
2017,Qtr 4,October,3,2,Asian
2017,Qtr 4,October,4,5,Asian
2017,Qtr 4,October,5,3,Asian
2017,Qtr 4,October,10,1,Asian
2017,Qtr 4,October,11,1,Asian
2017,Qtr 4,October,12,1,Asian
2017,Qtr 4,October,16,2,Asian
2017,Qtr 4,October,17,4,Asian
2017,Qtr 4,October,18,2,Asian
2017,Qtr 4,October,19,2,Asian
2017,Qtr 4,October,20,1,Asian
2017,Qtr 4,October,23,3,Asian
2017,Qtr 4,October,24,1,Asian
2017,Qtr 4,October,25,3,Asian
2017,Qtr 4,October,26,4,Asian
2017,Qtr 4,October,30,5,Asian
2017,Qtr 4,October,31,2,Asian
2017,Qtr 4,November,1,3,Asian
2017,Qtr 4,November,2,5,Asian
2017,Qtr 4,November,3,2,Asian
2017,Qtr 4,November,6,3,Asian
2017,Qtr 4,November,7,1,Asian
2017,Qtr 4,November,8,1,Asian
2017,Qtr 4,November,9,1,Asian
2017,Qtr 4,November,13,2,Asian
2017,Qtr 4,November,14,1,Asian
2017,Qtr 4,November,15,2,Asian
2017,Qtr 4,November,16,1,Asian
2017,Qtr 4,November,21,1,Asian
2017,Qtr 4,November,28,3,Asian
2017,Qtr 4,November,29,1,Asian
2017,Qtr 4,December,4,3,Asian
2017,Qtr 4,December,5,3,Asian
2017,Qtr 4,December,6,2,Asian
2017,Qtr 4,December,8,1,Asian
2017,Qtr 4,December,12,4,Asian
2017,Qtr 4,December,13,3,Asian
2017,Qtr 4,December,15,1,Asian
2017,Qtr 4,December,16,3,Asian
2017,Qtr 4,December,18,3,Asian
2017,Qtr 4,December,20,3,Asian
2017,Qtr 4,December,21,5,Asian
2017,Qtr 4,December,22,1,Asian
2017,Qtr 4,December,23,1,Asian
2017,Qtr 4,December,26,1,Asian
2017,Qtr 4,December,27,1,Asian
2017,Qtr 4,December,28,1,Asian
2017,Qtr 4,December,29,2,Asian
2018,Qtr 1,January,2,4,Asian
2018,Qtr 1,January,3,2,Asian
2018,Qtr 1,January,4,4,Asian
2018,Qtr 1,January,8,3,Asian
2018,Qtr 1,January,9,3,Asian
2018,Qtr 1,January,11,3,Asian
2018,Qtr 1,January,17,6,Asian
2018,Qtr 1,January,18,5,Asian
2018,Qtr 1,January,23,1,Asian
2018,Qtr 1,January,25,1,Asian
2018,Qtr 1,January,26,5,Asian
2018,Qtr 1,January,30,3,Asian
2018,Qtr 1,February,1,2,Asian
2018,Qtr 1,February,2,2,Asian
2018,Qtr 1,February,5,3,Asian
2018,Qtr 1,February,6,3,Asian
