Year,Quarter,Month,Day,Median of REFERFILE_DAYS,PRETRIAL
2022,Qtr 1,March,23,2,ROR/Bonded
2022,Qtr 1,March,24,1,Detained
2022,Qtr 1,March,24,4,ROR/Bonded
2022,Qtr 1,March,25,0,Detained
2022,Qtr 1,March,25,4,ROR/Bonded
2022,Qtr 1,March,26,5,ROR/Bonded
2022,Qtr 1,March,27,26,ROR/Bonded
2022,Qtr 1,March,28,1,Detained
2022,Qtr 1,March,28,25,ROR/Bonded
2022,Qtr 1,March,29,0,Detained
2022,Qtr 1,March,29,4,ROR/Bonded
2022,Qtr 1,March,30,0,Detained
2022,Qtr 1,March,30,6,ROR/Bonded
2022,Qtr 1,March,31,26,ROR/Bonded
2022,Qtr 2,April,1,0,Detained
2022,Qtr 2,April,1,3,ROR/Bonded
2022,Qtr 2,April,4,0,Detained
2022,Qtr 2,April,4,2,ROR/Bonded
2022,Qtr 2,April,5,0,Detained
2022,Qtr 2,April,5,2,ROR/Bonded
2022,Qtr 2,April,6,0,Detained
2022,Qtr 2,April,6,29,ROR/Bonded
2022,Qtr 2,April,7,0,Detained
2022,Qtr 2,April,7,10,ROR/Bonded
2022,Qtr 2,April,8,0,Detained
2022,Qtr 2,April,8,6,ROR/Bonded
2022,Qtr 2,April,11,0,Detained
2022,Qtr 2,April,11,4,ROR/Bonded
2022,Qtr 2,April,12,0,Detained
2022,Qtr 2,April,12,2,ROR/Bonded
2022,Qtr 2,April,13,0,Detained
2022,Qtr 2,April,13,1,ROR/Bonded
2022,Qtr 2,April,14,0,Detained
2022,Qtr 2,April,14,0,ROR/Bonded
2022,Qtr 2,April,15,15,Detained
2022,Qtr 2,April,15,3,ROR/Bonded
2022,Qtr 2,April,18,0,Detained
2022,Qtr 2,April,18,4,ROR/Bonded
2022,Qtr 2,April,19,0,Detained
2022,Qtr 2,April,19,3,ROR/Bonded
2022,Qtr 2,April,20,0,Detained
2022,Qtr 2,April,20,6,ROR/Bonded
2022,Qtr 2,April,21,0,Detained
2022,Qtr 2,April,21,16,ROR/Bonded
2022,Qtr 2,April,22,0,Detained
2022,Qtr 2,April,22,0,ROR/Bonded
2022,Qtr 2,April,23,3,ROR/Bonded
2022,Qtr 2,April,24,2,ROR/Bonded
2022,Qtr 2,April,25,0,Detained
2022,Qtr 2,April,25,1,ROR/Bonded
2022,Qtr 2,April,26,0,Detained
2022,Qtr 2,April,26,1,ROR/Bonded
2022,Qtr 2,April,27,0,Detained
2022,Qtr 2,April,27,2,ROR/Bonded
2022,Qtr 2,April,28,0,Detained
2022,Qtr 2,April,28,6,ROR/Bonded
2022,Qtr 2,April,29,3,ROR/Bonded
2022,Qtr 2,April,30,20,ROR/Bonded
2022,Qtr 2,May,1,62,ROR/Bonded
2022,Qtr 2,May,2,0,Detained
2022,Qtr 2,May,2,17,ROR/Bonded
2022,Qtr 2,May,3,0,Detained
2022,Qtr 2,May,3,2,ROR/Bonded
2022,Qtr 2,May,4,11,ROR/Bonded
2022,Qtr 2,May,5,0,Detained
2022,Qtr 2,May,5,24,ROR/Bonded
2022,Qtr 2,May,6,0,Detained
2022,Qtr 2,May,6,6,ROR/Bonded
2022,Qtr 2,May,7,27,ROR/Bonded
2022,Qtr 2,May,8,2,ROR/Bonded
2022,Qtr 2,May,9,0,Detained
2022,Qtr 2,May,9,4,ROR/Bonded
2022,Qtr 2,May,10,0,Detained
2022,Qtr 2,May,10,7,ROR/Bonded
2022,Qtr 2,May,11,0,Detained
2022,Qtr 2,May,11,21,ROR/Bonded
2022,Qtr 2,May,12,0,Detained
2022,Qtr 2,May,12,1,ROR/Bonded
2022,Qtr 2,May,13,11,ROR/Bonded
2022,Qtr 2,May,14,8,ROR/Bonded
2022,Qtr 2,May,15,4,ROR/Bonded
2022,Qtr 2,May,16,0,Detained
2022,Qtr 2,May,16,8,ROR/Bonded
2022,Qtr 2,May,17,0,Detained
2022,Qtr 2,May,17,6,ROR/Bonded
2022,Qtr 2,May,18,0,Detained
2022,Qtr 2,May,18,2,ROR/Bonded
2022,Qtr 2,May,19,0,Detained
2022,Qtr 2,May,19,5,ROR/Bonded
2022,Qtr 2,May,20,0,Detained
2022,Qtr 2,May,20,5,ROR/Bonded
2022,Qtr 2,May,21,6,ROR/Bonded
2022,Qtr 2,May,22,4,ROR/Bonded
2022,Qtr 2,May,23,0,Detained
2022,Qtr 2,May,23,11,ROR/Bonded
2022,Qtr 2,May,24,0,Detained
2022,Qtr 2,May,24,6,ROR/Bonded
2022,Qtr 2,May,25,0,Detained
2022,Qtr 2,May,25,1,ROR/Bonded
2022,Qtr 2,May,26,0,Detained
2022,Qtr 2,May,26,1,ROR/Bonded
2022,Qtr 2,May,27,0,Detained
2022,Qtr 2,May,27,5,ROR/Bonded
2022,Qtr 2,May,28,5,ROR/Bonded
2022,Qtr 2,May,29,4,ROR/Bonded
2022,Qtr 2,May,30,28,ROR/Bonded
2022,Qtr 2,May,31,0,Detained
2022,Qtr 2,May,31,8,ROR/Bonded
2022,Qtr 2,June,1,0,Detained
2022,Qtr 2,June,1,2,ROR/Bonded
2022,Qtr 2,June,2,0,Detained
2022,Qtr 2,June,2,5,ROR/Bonded
2022,Qtr 2,June,3,0,Detained
2022,Qtr 2,June,3,6,ROR/Bonded
2022,Qtr 2,June,4,6,ROR/Bonded
2022,Qtr 2,June,5,9,ROR/Bonded
2022,Qtr 2,June,6,0,Detained
2022,Qtr 2,June,6,9,ROR/Bonded
2022,Qtr 2,June,7,0,Detained
2022,Qtr 2,June,7,7,ROR/Bonded
2022,Qtr 2,June,8,0,Detained
2022,Qtr 2,June,8,7,ROR/Bonded
2022,Qtr 2,June,9,0,Detained
2022,Qtr 2,June,9,4,ROR/Bonded
2022,Qtr 2,June,10,0,Detained
2022,Qtr 2,June,10,4,ROR/Bonded
2022,Qtr 2,June,11,9,ROR/Bonded
2022,Qtr 2,June,12,9,ROR/Bonded
2022,Qtr 2,June,13,0,Detained
2022,Qtr 2,June,13,2,ROR/Bonded
2022,Qtr 2,June,14,0,Detained
2022,Qtr 2,June,14,2,ROR/Bonded
2022,Qtr 2,June,15,0,Detained
2022,Qtr 2,June,15,6,ROR/Bonded
2022,Qtr 2,June,16,0,Detained
2022,Qtr 2,June,16,4,ROR/Bonded
2022,Qtr 2,June,17,16,Detained
2022,Qtr 2,June,17,6,ROR/Bonded
2022,Qtr 2,June,18,31,ROR/Bonded
2022,Qtr 2,June,19,2,ROR/Bonded
2022,Qtr 2,June,20,0,Detained
2022,Qtr 2,June,20,52,ROR/Bonded
2022,Qtr 2,June,21,0,Detained
2022,Qtr 2,June,21,7,ROR/Bonded
2022,Qtr 2,June,22,1,Detained
2022,Qtr 2,June,22,6,ROR/Bonded
2022,Qtr 2,June,23,0,Detained
2022,Qtr 2,June,23,1,ROR/Bonded
2022,Qtr 2,June,24,0,Detained
2022,Qtr 2,June,24,12,ROR/Bonded
2022,Qtr 2,June,25,3,ROR/Bonded
2022,Qtr 2,June,26,48,Detained
2022,Qtr 2,June,26,4,ROR/Bonded
2022,Qtr 2,June,27,1,Detained
2022,Qtr 2,June,27,7,ROR/Bonded
2022,Qtr 2,June,28,0,Detained
2022,Qtr 2,June,28,13,ROR/Bonded
2022,Qtr 2,June,29,1,Detained
2022,Qtr 2,June,29,12,ROR/Bonded
2022,Qtr 2,June,30,0,Detained
2022,Qtr 2,June,30,19,ROR/Bonded
2022,Qtr 3,July,1,2,Detained
2022,Qtr 3,July,1,8,ROR/Bonded
2022,Qtr 3,July,2,10,ROR/Bonded
2022,Qtr 3,July,3,8,ROR/Bonded
2022,Qtr 3,July,5,0,Detained
2022,Qtr 3,July,5,9,ROR/Bonded
2022,Qtr 3,July,6,0,Detained
2022,Qtr 3,July,6,4,ROR/Bonded
2022,Qtr 3,July,7,0,Detained
2022,Qtr 3,July,7,4,ROR/Bonded
2022,Qtr 3,July,8,0,Detained
2022,Qtr 3,July,8,7,ROR/Bonded
2022,Qtr 3,July,9,3,ROR/Bonded
2022,Qtr 3,July,10,11,ROR/Bonded
2022,Qtr 3,July,11,0,Detained
2022,Qtr 3,July,11,7,ROR/Bonded
2022,Qtr 3,July,12,0,Detained
2022,Qtr 3,July,12,2,ROR/Bonded
2022,Qtr 3,July,13,0,Detained
2022,Qtr 3,July,13,5,ROR/Bonded
2022,Qtr 3,July,14,0,Detained
2022,Qtr 3,July,14,5,ROR/Bonded
2022,Qtr 3,July,15,7,ROR/Bonded
2022,Qtr 3,July,16,5,Detained
2022,Qtr 3,July,16,5,ROR/Bonded
2022,Qtr 3,July,17,4,ROR/Bonded
2022,Qtr 3,July,18,0,Detained
2022,Qtr 3,July,18,3,ROR/Bonded
2022,Qtr 3,July,19,0,Detained
2022,Qtr 3,July,19,8,ROR/Bonded
2022,Qtr 3,July,20,1,Detained
2022,Qtr 3,July,20,6,ROR/Bonded
2022,Qtr 3,July,21,0,Detained
2022,Qtr 3,July,21,4,ROR/Bonded
2022,Qtr 3,July,22,0,Detained
2022,Qtr 3,July,22,4,ROR/Bonded
2022,Qtr 3,July,23,3,ROR/Bonded
2022,Qtr 3,July,25,0,Detained
2022,Qtr 3,July,25,3,ROR/Bonded
2022,Qtr 3,July,26,0,Detained
2022,Qtr 3,July,26,8,ROR/Bonded
2022,Qtr 3,July,27,1,Detained
2022,Qtr 3,July,27,9,ROR/Bonded
2022,Qtr 3,July,28,0,Detained
2022,Qtr 3,July,28,4,ROR/Bonded
2022,Qtr 3,July,29,0,Detained
2022,Qtr 3,July,29,5,ROR/Bonded
2022,Qtr 3,July,31,16,ROR/Bonded
2022,Qtr 3,August,1,0,Detained
2022,Qtr 3,August,1,4,ROR/Bonded
2022,Qtr 3,August,2,0,Detained
2022,Qtr 3,August,2,9,ROR/Bonded
2022,Qtr 3,August,3,0,Detained
2022,Qtr 3,August,3,14,ROR/Bonded
2022,Qtr 3,August,4,0,Detained
2022,Qtr 3,August,4,1,ROR/Bonded
2022,Qtr 3,August,5,11,Detained
2022,Qtr 3,August,5,7,ROR/Bonded
2022,Qtr 3,August,8,0,Detained
2022,Qtr 3,August,8,4,ROR/Bonded
2022,Qtr 3,August,9,0,Detained
2022,Qtr 3,August,9,24,ROR/Bonded
2022,Qtr 3,August,10,0,Detained
2022,Qtr 3,August,10,13,ROR/Bonded
2022,Qtr 3,August,11,0,Detained
2022,Qtr 3,August,11,15,ROR/Bonded
2022,Qtr 3,August,12,0,Detained
2022,Qtr 3,August,12,3,ROR/Bonded
2022,Qtr 3,August,13,186,ROR/Bonded
2022,Qtr 3,August,15,0,Detained
2022,Qtr 3,August,15,3,ROR/Bonded
2022,Qtr 3,August,16,1,Detained
2022,Qtr 3,August,16,8,ROR/Bonded
2022,Qtr 3,August,17,0,Detained
2022,Qtr 3,August,17,12,ROR/Bonded
2022,Qtr 3,August,18,0,Detained
2022,Qtr 3,August,18,5,ROR/Bonded
2022,Qtr 3,August,19,0,Detained
2022,Qtr 3,August,19,7,ROR/Bonded
2022,Qtr 3,August,20,11,ROR/Bonded
2022,Qtr 3,August,21,29,Detained
2022,Qtr 3,August,21,16,ROR/Bonded
2022,Qtr 3,August,22,0,Detained
2022,Qtr 3,August,22,25,ROR/Bonded
2022,Qtr 3,August,23,0,Detained
2022,Qtr 3,August,23,24,ROR/Bonded
2022,Qtr 3,August,24,0,Detained
2022,Qtr 3,August,24,13,ROR/Bonded
2022,Qtr 3,August,25,0,Detained
2022,Qtr 3,August,25,9,ROR/Bonded
2022,Qtr 3,August,26,1,Detained
2022,Qtr 3,August,26,21,ROR/Bonded
2022,Qtr 3,August,27,5,ROR/Bonded
2022,Qtr 3,August,29,0,Detained
2022,Qtr 3,August,29,2,ROR/Bonded
2022,Qtr 3,August,30,0,Detained
2022,Qtr 3,August,30,15,ROR/Bonded
2022,Qtr 3,August,31,0,Detained
2022,Qtr 3,August,31,21,ROR/Bonded
2022,Qtr 3,September,1,0,Detained
2022,Qtr 3,September,1,12,ROR/Bonded
2022,Qtr 3,September,2,2,Detained
2022,Qtr 3,September,2,7,ROR/Bonded
2022,Qtr 3,September,3,51,Detained
2022,Qtr 3,September,3,13,ROR/Bonded
2022,Qtr 3,September,4,26,ROR/Bonded
2022,Qtr 3,September,5,36,ROR/Bonded
2022,Qtr 3,September,6,0,Detained
2022,Qtr 3,September,6,10,ROR/Bonded
2022,Qtr 3,September,7,0,Detained
2022,Qtr 3,September,7,15,ROR/Bonded
2022,Qtr 3,September,8,1,Detained
2022,Qtr 3,September,8,22,ROR/Bonded
2022,Qtr 3,September,9,0,Detained
2022,Qtr 3,September,9,6,ROR/Bonded
2022,Qtr 3,September,10,16,ROR/Bonded
2022,Qtr 3,September,11,4,ROR/Bonded
2022,Qtr 3,September,12,0,Detained
2022,Qtr 3,September,12,23,ROR/Bonded
2022,Qtr 3,September,13,0,Detained
2022,Qtr 3,September,13,3,ROR/Bonded
2022,Qtr 3,September,14,1,Detained
2022,Qtr 3,September,14,8,ROR/Bonded
2022,Qtr 3,September,15,0,Detained
2022,Qtr 3,September,15,26,ROR/Bonded
2022,Qtr 3,September,16,0,Detained
2022,Qtr 3,September,16,28,ROR/Bonded
2022,Qtr 3,September,17,32,ROR/Bonded
2022,Qtr 3,September,18,29,ROR/Bonded
2022,Qtr 3,September,19,1,Detained
2022,Qtr 3,September,19,9,ROR/Bonded
2022,Qtr 3,September,20,1,Detained
2022,Qtr 3,September,20,27,ROR/Bonded
2022,Qtr 3,September,21,1,Detained
2022,Qtr 3,September,21,22,ROR/Bonded
2022,Qtr 3,September,22,13,ROR/Bonded
2022,Qtr 3,September,23,25,ROR/Bonded
2022,Qtr 3,September,24,24,ROR/Bonded
2022,Qtr 3,September,25,24,ROR/Bonded
2022,Qtr 3,September,26,1,Detained
2022,Qtr 3,September,26,29,ROR/Bonded
2022,Qtr 3,September,27,0,Detained
2022,Qtr 3,September,27,14,ROR/Bonded
2022,Qtr 3,September,28,0,Detained
2022,Qtr 3,September,28,15,ROR/Bonded
2022,Qtr 3,September,29,0,Detained
2022,Qtr 3,September,29,20,ROR/Bonded
2022,Qtr 3,September,30,0,Detained
2022,Qtr 3,September,30,16,ROR/Bonded
2022,Qtr 4,October,1,30,ROR/Bonded
2022,Qtr 4,October,2,29,ROR/Bonded
2022,Qtr 4,October,3,0,Detained
2022,Qtr 4,October,3,25,ROR/Bonded
2022,Qtr 4,October,4,1,Detained
2022,Qtr 4,October,4,20,ROR/Bonded
2022,Qtr 4,October,5,1,Detained
2022,Qtr 4,October,5,21,ROR/Bonded
2022,Qtr 4,October,6,1,Detained
2022,Qtr 4,October,6,13,ROR/Bonded
2022,Qtr 4,October,7,3,Detained
2022,Qtr 4,October,7,18,ROR/Bonded
2022,Qtr 4,October,8,19,ROR/Bonded
2022,Qtr 4,October,9,24,Detained
2022,Qtr 4,October,9,23,ROR/Bonded
2022,Qtr 4,October,10,0,Detained
2022,Qtr 4,October,10,24,ROR/Bonded
2022,Qtr 4,October,11,0,Detained
2022,Qtr 4,October,11,16,ROR/Bonded
2022,Qtr 4,October,12,0,Detained
2022,Qtr 4,October,12,13,ROR/Bonded
2022,Qtr 4,October,13,0,Detained
2022,Qtr 4,October,13,25,ROR/Bonded
2022,Qtr 4,October,14,0,Detained
2022,Qtr 4,October,14,24,ROR/Bonded
2022,Qtr 4,October,15,12,ROR/Bonded
2022,Qtr 4,October,16,27,ROR/Bonded
2022,Qtr 4,October,17,1,Detained
2022,Qtr 4,October,17,11,ROR/Bonded
2022,Qtr 4,October,18,1,Detained
2022,Qtr 4,October,18,23,ROR/Bonded
2022,Qtr 4,October,19,0,Detained
2022,Qtr 4,October,19,7,ROR/Bonded
2022,Qtr 4,October,20,1,Detained
2022,Qtr 4,October,20,5,ROR/Bonded
2022,Qtr 4,October,21,0,Detained
2022,Qtr 4,October,21,19,ROR/Bonded
2022,Qtr 4,October,22,8,ROR/Bonded
2022,Qtr 4,October,23,16,Detained
2022,Qtr 4,October,23,26,ROR/Bonded
2022,Qtr 4,October,24,0,Detained
2022,Qtr 4,October,24,9,ROR/Bonded
2022,Qtr 4,October,25,0,Detained
2022,Qtr 4,October,25,13,ROR/Bonded
2022,Qtr 4,October,26,0,Detained
2022,Qtr 4,October,26,22,ROR/Bonded
2022,Qtr 4,October,27,0,Detained
2022,Qtr 4,October,27,11,ROR/Bonded
2022,Qtr 4,October,28,1,Detained
2022,Qtr 4,October,28,21,ROR/Bonded
2022,Qtr 4,October,29,23,ROR/Bonded
2022,Qtr 4,October,30,16,ROR/Bonded
2022,Qtr 4,October,31,0,Detained
2022,Qtr 4,October,31,20,ROR/Bonded
2022,Qtr 4,November,1,0,Detained
2022,Qtr 4,November,1,22,ROR/Bonded
2022,Qtr 4,November,2,0,Detained
2022,Qtr 4,November,2,8,ROR/Bonded
2022,Qtr 4,November,3,0,Detained
2022,Qtr 4,November,3,25,ROR/Bonded
2022,Qtr 4,November,4,0,Detained
2022,Qtr 4,November,4,19,ROR/Bonded
2022,Qtr 4,November,5,17,ROR/Bonded
2022,Qtr 4,November,6,29,ROR/Bonded
2022,Qtr 4,November,7,0,Detained
2022,Qtr 4,November,7,16,ROR/Bonded
2022,Qtr 4,November,8,0,Detained
2022,Qtr 4,November,8,24,ROR/Bonded
2022,Qtr 4,November,9,0,Detained
2022,Qtr 4,November,9,25,ROR/Bonded
2022,Qtr 4,November,10,0,Detained
2022,Qtr 4,November,10,21,ROR/Bonded
2022,Qtr 4,November,11,23,ROR/Bonded
2022,Qtr 4,November,14,0,Detained
2022,Qtr 4,November,14,15,ROR/Bonded
2022,Qtr 4,November,15,1,Detained
2022,Qtr 4,November,15,24,ROR/Bonded
2022,Qtr 4,November,16,0,Detained
2022,Qtr 4,November,16,6,ROR/Bonded
2022,Qtr 4,November,17,0,Detained
2022,Qtr 4,November,17,12,ROR/Bonded
2022,Qtr 4,November,18,3,Detained
2022,Qtr 4,November,18,20,ROR/Bonded
2022,Qtr 4,November,19,32,ROR/Bonded
2022,Qtr 4,November,20,32,ROR/Bonded
2022,Qtr 4,November,21,0,Detained
2022,Qtr 4,November,21,16,ROR/Bonded
2022,Qtr 4,November,22,0,Detained
2022,Qtr 4,November,22,12,ROR/Bonded
2022,Qtr 4,November,23,0,Detained
2022,Qtr 4,November,23,15,ROR/Bonded
2022,Qtr 4,November,24,17,ROR/Bonded
2022,Qtr 4,November,25,17,ROR/Bonded
2022,Qtr 4,November,27,15,ROR/Bonded
2022,Qtr 4,November,28,0,Detained
2022,Qtr 4,November,28,10,ROR/Bonded
2022,Qtr 4,November,29,0,Detained
2022,Qtr 4,November,29,14,ROR/Bonded
2022,Qtr 4,November,30,0,Detained
2022,Qtr 4,November,30,27,ROR/Bonded
2022,Qtr 4,December,1,0,Detained
2022,Qtr 4,December,1,34,ROR/Bonded
2022,Qtr 4,December,2,0,Detained
2022,Qtr 4,December,2,28,ROR/Bonded
2022,Qtr 4,December,3,19,ROR/Bonded
2022,Qtr 4,December,4,23,ROR/Bonded
2022,Qtr 4,December,5,0,Detained
2022,Qtr 4,December,5,15,ROR/Bonded
2022,Qtr 4,December,6,0,Detained
2022,Qtr 4,December,6,16,ROR/Bonded
2022,Qtr 4,December,7,0,Detained
2022,Qtr 4,December,7,11,ROR/Bonded
2022,Qtr 4,December,8,0,Detained
2022,Qtr 4,December,8,22,ROR/Bonded
2022,Qtr 4,December,9,0,Detained
2022,Qtr 4,December,9,32,ROR/Bonded
2022,Qtr 4,December,10,39,ROR/Bonded
2022,Qtr 4,December,11,17,ROR/Bonded
2022,Qtr 4,December,12,0,Detained
2022,Qtr 4,December,12,28,ROR/Bonded
2022,Qtr 4,December,13,0,Detained
2022,Qtr 4,December,13,24,ROR/Bonded
2022,Qtr 4,December,14,0,Detained
2022,Qtr 4,December,14,30,ROR/Bonded
2022,Qtr 4,December,15,0,Detained
2022,Qtr 4,December,15,29,ROR/Bonded
2022,Qtr 4,December,16,0,Detained
2022,Qtr 4,December,16,27,ROR/Bonded
2022,Qtr 4,December,17,13,Detained
2022,Qtr 4,December,17,41,ROR/Bonded
2022,Qtr 4,December,18,25,ROR/Bonded
2022,Qtr 4,December,19,0,Detained
2022,Qtr 4,December,19,32,ROR/Bonded
2022,Qtr 4,December,20,0,Detained
2022,Qtr 4,December,20,34,ROR/Bonded
2022,Qtr 4,December,21,0,Detained
2022,Qtr 4,December,21,19,ROR/Bonded
2022,Qtr 4,December,22,0,Detained
2022,Qtr 4,December,22,28,ROR/Bonded
2022,Qtr 4,December,23,0,Detained
2022,Qtr 4,December,23,8,ROR/Bonded
2022,Qtr 4,December,24,30,ROR/Bonded
2022,Qtr 4,December,25,29,ROR/Bonded
2022,Qtr 4,December,26,1,ROR/Bonded
2022,Qtr 4,December,27,0,Detained
2022,Qtr 4,December,27,24,ROR/Bonded
2022,Qtr 4,December,28,0,Detained
2022,Qtr 4,December,28,25,ROR/Bonded
2022,Qtr 4,December,29,0,Detained
2022,Qtr 4,December,29,28,ROR/Bonded
2022,Qtr 4,December,30,0,Detained
2022,Qtr 4,December,30,3,ROR/Bonded
2022,Qtr 4,December,31,33,ROR/Bonded
2023,Qtr 1,January,1,17,ROR/Bonded
2023,Qtr 1,January,2,38,ROR/Bonded
2023,Qtr 1,January,3,0,Detained
2023,Qtr 1,January,3,6,ROR/Bonded
2023,Qtr 1,January,4,0,Detained
2023,Qtr 1,January,4,21,ROR/Bonded
2023,Qtr 1,January,5,18,ROR/Bonded
2023,Qtr 1,January,6,0,Detained
2023,Qtr 1,January,6,17,ROR/Bonded
2023,Qtr 1,January,7,18,ROR/Bonded
2023,Qtr 1,January,8,32,ROR/Bonded
2023,Qtr 1,January,9,0,Detained
2023,Qtr 1,January,9,16,ROR/Bonded
2023,Qtr 1,January,10,0,Detained
2023,Qtr 1,January,10,20,ROR/Bonded
2023,Qtr 1,January,11,2,Detained
2023,Qtr 1,January,11,22,ROR/Bonded
2023,Qtr 1,January,12,0,Detained
2023,Qtr 1,January,12,21,ROR/Bonded
2023,Qtr 1,January,13,0,Detained
2023,Qtr 1,January,13,32,ROR/Bonded
2023,Qtr 1,January,14,30,ROR/Bonded
2023,Qtr 1,January,15,2,Detained
2023,Qtr 1,January,15,20,ROR/Bonded
2023,Qtr 1,January,16,20,ROR/Bonded
2023,Qtr 1,January,17,0,Detained
2023,Qtr 1,January,17,20,ROR/Bonded
2023,Qtr 1,January,18,0,Detained
2023,Qtr 1,January,18,16,ROR/Bonded
2023,Qtr 1,January,19,0,Detained
2023,Qtr 1,January,19,13,ROR/Bonded
2023,Qtr 1,January,20,0,Detained
2023,Qtr 1,January,20,17,ROR/Bonded
2023,Qtr 1,January,21,37,ROR/Bonded
2023,Qtr 1,January,22,38,ROR/Bonded
2023,Qtr 1,January,23,0,Detained
2023,Qtr 1,January,23,24,ROR/Bonded
2023,Qtr 1,January,24,0,Detained
2023,Qtr 1,January,24,31,ROR/Bonded
2023,Qtr 1,January,25,0,Detained
2023,Qtr 1,January,25,22,ROR/Bonded
2023,Qtr 1,January,26,0,Detained
2023,Qtr 1,January,26,27,ROR/Bonded
2023,Qtr 1,January,27,0,Detained
2023,Qtr 1,January,27,28,ROR/Bonded
2023,Qtr 1,January,28,32,ROR/Bonded
2023,Qtr 1,January,29,21,Detained
2023,Qtr 1,January,29,39,ROR/Bonded
2023,Qtr 1,January,30,0,Detained
2023,Qtr 1,January,30,30,ROR/Bonded
2023,Qtr 1,January,31,0,Detained
2023,Qtr 1,January,31,31,ROR/Bonded
2023,Qtr 1,February,1,0,Detained
2023,Qtr 1,February,1,26,ROR/Bonded
2023,Qtr 1,February,2,0,Detained
2023,Qtr 1,February,2,22,ROR/Bonded
2023,Qtr 1,February,3,0,Detained
2023,Qtr 1,February,3,32,ROR/Bonded
2023,Qtr 1,February,4,29,ROR/Bonded
2023,Qtr 1,February,5,31,ROR/Bonded
2023,Qtr 1,February,6,0,Detained
2023,Qtr 1,February,6,31,ROR/Bonded
2023,Qtr 1,February,7,0,Detained
2023,Qtr 1,February,7,22,ROR/Bonded
2023,Qtr 1,February,8,0,Detained
2023,Qtr 1,February,8,27,ROR/Bonded
2023,Qtr 1,February,9,0,Detained
2023,Qtr 1,February,9,26,ROR/Bonded
2023,Qtr 1,February,10,0,Detained
2023,Qtr 1,February,10,5,ROR/Bonded
2023,Qtr 1,February,11,18,ROR/Bonded
2023,Qtr 1,February,12,26,ROR/Bonded
2023,Qtr 1,February,13,0,Detained
2023,Qtr 1,February,13,24,ROR/Bonded
2023,Qtr 1,February,14,1,Detained
2023,Qtr 1,February,14,23,ROR/Bonded
2023,Qtr 1,February,15,0,Detained
2023,Qtr 1,February,15,20,ROR/Bonded
2023,Qtr 1,February,16,0,Detained
2023,Qtr 1,February,16,21,ROR/Bonded
2023,Qtr 1,February,17,0,Detained
2023,Qtr 1,February,17,20,ROR/Bonded
2023,Qtr 1,February,19,15,ROR/Bonded
2023,Qtr 1,February,20,21,ROR/Bonded
2023,Qtr 1,February,21,1,Detained
2023,Qtr 1,February,21,17,ROR/Bonded
2023,Qtr 1,February,22,0,Detained
2023,Qtr 1,February,22,15,ROR/Bonded
2023,Qtr 1,February,23,0,Detained
2023,Qtr 1,February,23,13,ROR/Bonded
2023,Qtr 1,February,24,0,Detained
2023,Qtr 1,February,24,13,ROR/Bonded
2023,Qtr 1,February,25,42,ROR/Bonded
2023,Qtr 1,February,26,19,ROR/Bonded
2023,Qtr 1,February,27,0,Detained
2023,Qtr 1,February,27,23,ROR/Bonded
2023,Qtr 1,February,28,0,Detained
2023,Qtr 1,February,28,20,ROR/Bonded
2023,Qtr 1,March,1,0,Detained
2023,Qtr 1,March,1,21,ROR/Bonded
2023,Qtr 1,March,2,0,Detained
2023,Qtr 1,March,2,21,ROR/Bonded
2023,Qtr 1,March,3,0,Detained
2023,Qtr 1,March,3,24,ROR/Bonded
2023,Qtr 1,March,4,31,ROR/Bonded
2023,Qtr 1,March,5,26,ROR/Bonded
2023,Qtr 1,March,6,0,Detained
2023,Qtr 1,March,6,15,ROR/Bonded
2023,Qtr 1,March,7,0,Detained
2023,Qtr 1,March,7,22,ROR/Bonded
2023,Qtr 1,March,8,0,Detained
2023,Qtr 1,March,8,11,ROR/Bonded
2023,Qtr 1,March,9,0,Detained
2023,Qtr 1,March,9,19,ROR/Bonded
2023,Qtr 1,March,10,0,Detained
2023,Qtr 1,March,10,18,ROR/Bonded
2023,Qtr 1,March,11,18,ROR/Bonded
2023,Qtr 1,March,13,0,Detained
2023,Qtr 1,March,13,21,ROR/Bonded
2023,Qtr 1,March,14,0,Detained
2023,Qtr 1,March,14,14,ROR/Bonded
2023,Qtr 1,March,15,0,Detained
2023,Qtr 1,March,15,12,ROR/Bonded
2023,Qtr 1,March,16,16,Detained
2023,Qtr 1,March,16,21,ROR/Bonded
2023,Qtr 1,March,17,0,Detained
2023,Qtr 1,March,17,6,ROR/Bonded
2023,Qtr 1,March,18,23,ROR/Bonded
2023,Qtr 1,March,19,23,ROR/Bonded
2023,Qtr 1,March,20,0,Detained
2023,Qtr 1,March,20,4,ROR/Bonded
2023,Qtr 1,March,21,0,Detained
2023,Qtr 1,March,21,3,ROR/Bonded
2023,Qtr 1,March,22,0,Detained
2023,Qtr 1,March,22,2,ROR/Bonded
2023,Qtr 1,March,23,0,Detained
2023,Qtr 1,March,23,4,ROR/Bonded
2023,Qtr 1,March,24,0,Detained
2023,Qtr 1,March,24,5,ROR/Bonded
2023,Qtr 1,March,25,24,ROR/Bonded
2023,Qtr 1,March,26,2,ROR/Bonded
2023,Qtr 1,March,27,0,Detained
2023,Qtr 1,March,27,6,ROR/Bonded
2023,Qtr 1,March,28,0,Detained
2023,Qtr 1,March,28,17,ROR/Bonded
2023,Qtr 1,March,29,0,Detained
